# source_api_id	status	crystal_refs	notes
src/image_generation.rs::trait::ImageGenerationModel	missing	-	baseline
src/image_generation.rs::trait::ImageGenerationModelDyn	missing	-	baseline
src/integrations/cli_chatbot.rs::func::build	missing	-	baseline
src/integrations/cli_chatbot.rs::func::max_turns	missing	-	baseline
src/integrations/cli_chatbot.rs::func::new	missing	-	baseline
src/integrations/cli_chatbot.rs::func::show_usage	missing	-	baseline
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.build	missing	-	baseline
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.max_turns	missing	-	baseline
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.new	missing	-	baseline
src/integrations/cli_chatbot.rs::struct::AgentImpl	missing	-	baseline
src/integrations/cli_chatbot.rs::struct::ChatBot	missing	-	baseline
src/integrations/cli_chatbot.rs::struct::ChatBotBuilder	missing	-	baseline
src/integrations/cli_chatbot.rs::struct::ChatImpl	missing	-	baseline
src/integrations/cli_chatbot.rs::struct::NoImplProvided	missing	-	baseline
src/integrations/discord_bot.rs::trait::DiscordExt	missing	-	baseline
src/json_utils.rs::func::empty_or_none	missing	-	baseline
src/json_utils.rs::func::merge	missing	-	baseline
src/json_utils.rs::func::merge_inplace	missing	-	baseline
src/json_utils.rs::func::value_to_json_string	missing	-	baseline
src/loaders/epub/errors.rs::enum::EpubLoaderError	missing	-	baseline
src/loaders/epub/loader.rs::func::by_chapter	missing	-	baseline
src/loaders/epub/loader.rs::func::ignore_errors	missing	-	baseline
src/loaders/epub/loader.rs::func::load	missing	-	baseline
src/loaders/epub/loader.rs::func::load_with_path	missing	-	baseline
src/loaders/epub/loader.rs::func::read	missing	-	baseline
src/loaders/epub/loader.rs::func::read_with_path	missing	-	baseline
src/loaders/epub/loader.rs::func::with_dir	missing	-	baseline
src/loaders/epub/loader.rs::func::with_glob	missing	-	baseline
src/loaders/epub/loader.rs::method::EpubFileLoader.by_chapter	missing	-	baseline
src/loaders/epub/loader.rs::method::EpubFileLoader.ignore_errors	missing	-	baseline
src/loaders/epub/loader.rs::method::EpubFileLoader.load	missing	-	baseline
src/loaders/epub/loader.rs::method::EpubFileLoader.read	missing	-	baseline
src/loaders/epub/loader.rs::method::EpubFileLoader.with_glob	missing	-	baseline
src/loaders/epub/loader.rs::struct::EpubFileLoader	missing	-	baseline
src/loaders/epub/loader.rs::struct::IntoIter	missing	-	baseline
src/loaders/epub/text_processors.rs::enum::XmlProcessingError	missing	-	baseline
src/loaders/epub/text_processors.rs::struct::RawTextProcessor	missing	-	baseline
src/loaders/epub/text_processors.rs::struct::StripXmlProcessor	missing	-	baseline
src/loaders/epub/text_processors.rs::trait::TextProcessor	missing	-	baseline
src/loaders/file.rs::enum::FileLoaderError	missing	-	baseline
src/loaders/file.rs::func::from_bytes	missing	-	baseline
src/loaders/file.rs::func::from_bytes_multi	missing	-	baseline
src/loaders/file.rs::func::ignore_errors	missing	-	baseline
src/loaders/file.rs::func::read	missing	-	baseline
src/loaders/file.rs::func::read_with_path	missing	-	baseline
src/loaders/file.rs::func::with_dir	missing	-	baseline
src/loaders/file.rs::func::with_glob	missing	-	baseline
src/loaders/file.rs::method::FileLoader.from_bytes	missing	-	baseline
src/loaders/file.rs::method::FileLoader.ignore_errors	missing	-	baseline
src/loaders/file.rs::method::FileLoader.read	missing	-	baseline
src/loaders/file.rs::method::FileLoader.with_glob	missing	-	baseline
src/loaders/file.rs::struct::FileLoader	missing	-	baseline
src/loaders/file.rs::struct::IntoIter	missing	-	baseline
src/loaders/pdf.rs::enum::PdfLoaderError	missing	-	baseline
src/loaders/pdf.rs::func::by_page	missing	-	baseline
src/loaders/pdf.rs::func::from_bytes	missing	-	baseline
src/loaders/pdf.rs::func::from_bytes_multi	missing	-	baseline
src/loaders/pdf.rs::func::ignore_errors	missing	-	baseline
src/loaders/pdf.rs::func::load	missing	-	baseline
src/loaders/pdf.rs::func::load_with_path	missing	-	baseline
src/loaders/pdf.rs::func::read	missing	-	baseline
src/loaders/pdf.rs::func::read_with_path	missing	-	baseline
src/loaders/pdf.rs::func::with_dir	missing	-	baseline
src/loaders/pdf.rs::func::with_glob	missing	-	baseline
src/loaders/pdf.rs::method::PdfFileLoader.by_page	missing	-	baseline
src/loaders/pdf.rs::method::PdfFileLoader.from_bytes	missing	-	baseline
src/loaders/pdf.rs::method::PdfFileLoader.ignore_errors	missing	-	baseline
src/loaders/pdf.rs::method::PdfFileLoader.load	missing	-	baseline
